,ctoi_alias,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,ra,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim
2498,294599100.01,12.6275,0.006,-0.006,1.0,0.0,302.284347,18.728,0.029,-0.029,1.0,0.0,-12.158,0.029,-0.029,1.0,0.0,2459440.870522,0.001403,-0.001403,1.0,0.0,1.424,0.38,-0.38,1.0,0.0,15850.0,513.945,-513.945,1.0,0.0,15.2695,2.76607,-2.76607,1.0,0.0,449.327,3.0325,-3.0325,1.0,0.0,5848.0,234.5,-234.5,1.0,0.0,4.41,0.09,-0.09,1.0,0.0,1.07,0.05,-0.05,1.0,0.0
2503,291147951.01,13.3888,0.006,-0.006,1.0,0.0,310.121327,-5.184,0.035,-0.035,1.0,0.0,-12.058,0.034,-0.034,1.0,0.0,2459444.951847,0.002903,-0.002903,1.0,0.0,3.128,0.208,-0.208,1.0,0.0,9640.0,3669.73,-3669.73,1.0,0.0,23.2858,0.820598,-0.820598,1.0,0.0,721.677,12.8675,-12.8675,1.0,0.0,5854.0,122.0,-122.0,1.0,0.0,4.36,0.09,-0.09,1.0,0.0,1.13,0.07,-0.07,1.0,0.0
2504,16187321.01,11.7211,0.022,-0.022,1.0,0.0,307.376941,-11.357,0.036,-0.036,1.0,0.0,-23.555,0.038,-0.038,1.0,0.0,2459813.403681,0.000729,-0.000729,1.0,0.0,2.742,0.076,-0.076,1.0,0.0,9310.0,194.2,-194.2,1.0,0.0,14.1363,2.25235,-2.25235,1.0,0.0,503.905,6.1525,-6.1525,1.0,0.0,6702.0,194.0,-194.0,1.0,0.0,4.29,0.09,-0.09,1.0,0.0,1.42,0.06,-0.06,1.0,0.0
2509,167418898.01,10.2401,0.006,-0.006,1.0,0.0,99.609604,7.85,2.0,-2.0,1.0,0.0,-51.7,2.0,-2.0,1.0,0.0,2459367.920446,0.000535,-0.000535,1.0,0.0,1.659,0.1,-0.1,1.0,0.0,2390.0,3.83463,-3.83463,1.0,0.0,7.58741,0.820598,-0.820598,1.0,0.0,204.207,4.92,-4.92,1.0,0.0,5951.0,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.27,0.07,-0.07,1.0,0.0
2520,155995204.01,13.5281,0.006,-0.006,1.0,0.0,7.658562,2.344,0.021,-0.021,1.0,0.0,10.402,0.023,-0.023,1.0,0.0,2458357.58381,0.00235,-0.00235,1.0,0.0,4.683,0.274,-0.274,1.0,0.0,42774.4,1444.99,-1444.99,1.0,0.0,30.7623,5.66372,-5.66372,1.0,0.0,958.366,15.7885,-15.7885,1.0,0.0,5819.0,31.3,-31.3,1.0,0.0,4.34,0.09,-0.09,1.0,0.0,1.35,0.01,-0.01,1.0,0.0
2524,841226527.01,11.4794,0.006,-0.006,1.0,0.0,150.891937,-11.332,0.053,-0.053,1.0,0.0,-35.591,0.05,-0.05,1.0,0.0,2458883.544637,0.003913,-0.003913,1.0,0.0,3.896,0.81,-0.81,1.0,0.0,4080.0,113.298,-113.298,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,345.366,3.565,-3.565,1.0,0.0,6056.45,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2533,34505005.01,12.9093,0.006,-0.006,1.0,0.0,146.921503,-6.538,0.025,-0.025,1.0,0.0,8.742,0.025,-0.025,1.0,0.0,2459302.434183,0.001139,-0.001139,1.0,0.0,3.139,0.114,-0.114,1.0,0.0,19050.0,8.41852,-8.41852,1.0,0.0,15.0573,0.721584,-0.721584,1.0,0.0,645.965,6.1775,-6.1775,1.0,0.0,6749.0,136.0,-136.0,1.0,0.0,4.53,0.09,-0.09,1.0,0.0,1.08,0.05,-0.05,1.0,0.0
2534,166697854.01,10.8387,0.006,-0.006,1.0,0.0,35.737437,13.052,0.039,-0.039,1.0,0.0,7.754,0.035,-0.035,1.0,0.0,2458354.42965,0.00237,-0.00237,1.0,0.0,1.376,0.164,-0.164,1.0,0.0,1071.45,2.16867,-2.16867,1.0,0.0,6.99891,1.46553,-1.46553,1.0,0.0,397.391,3.767,-3.767,1.0,0.0,5776.5,94.0,-94.0,1.0,0.0,2.99,0.25,-0.25,1.0,0.0,1.94,0.4,-0.4,1.0,0.0
2536,468977648.01,13.0698,0.009,-0.009,1.0,0.0,143.945436,-1.949,0.054,-0.054,1.0,0.0,-2.482,0.053,-0.053,1.0,0.0,2459302.296976,0.00224,-0.00224,1.0,0.0,3.329,0.585,-0.585,1.0,0.0,8180.0,14.1244,-14.1244,1.0,0.0,19.2766,1.05728,-1.05728,1.0,0.0,1142.68,4.92,-4.92,1.0,0.0,6328.0,100.7,-100.7,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,2.08,0.07,-0.07,1.0,0.0
2539,400395395.01,12.4564,0.007,-0.007,1.0,0.0,134.002198,-4.598,0.037,-0.037,1.0,0.0,-0.368,0.033,-0.033,1.0,0.0,2459303.809966,0.001552,-0.001552,1.0,0.0,2.948,0.467,-0.467,1.0,0.0,8100.0,9.28822,-9.28822,1.0,0.0,15.1457,0.836322,-0.836322,1.0,0.0,668.659,9.7025,-9.7025,1.0,0.0,6947.0,134.3,-134.3,1.0,0.0,4.19,0.09,-0.09,1.0,0.0,1.64,0.07,-0.07,1.0,0.0
2540,386297468.01,12.3487,0.006,-0.006,1.0,0.0,139.190353,-9.527,0.044,-0.044,1.0,0.0,5.574,0.049,-0.049,1.0,0.0,2459329.676949,0.003299,-0.003299,1.0,0.0,2.992,0.761,-0.761,1.0,0.0,2350.0,8.78714,-8.78714,1.0,0.0,7.63843,0.621552,-0.621552,1.0,0.0,768.845,15.0295,-15.0295,1.0,0.0,6793.0,133.3,-133.3,1.0,0.0,4.2,0.09,-0.09,1.0,0.0,1.6,0.07,-0.07,1.0,0.0
2543,383666033.01,11.2123,0.006,-0.006,1.0,0.0,135.035068,3.789,0.044,-0.044,1.0,0.0,-12.998,0.04,-0.04,1.0,0.0,2459328.097691,0.005164,-0.005164,1.0,0.0,4.238,0.607,-0.607,1.0,0.0,760.0,1.60833,-1.60833,1.0,0.0,2.81756,0.194007,-0.194007,1.0,0.0,263.513,1.5845,-1.5845,1.0,0.0,6138.0,132.3,-132.3,1.0,0.0,4.48,0.08,-0.08,1.0,0.0,1.03,0.05,-0.05,1.0,0.0
2568,271167979.01,13.0744,0.007,-0.007,1.0,0.0,294.557985,11.27,0.027,-0.027,1.0,0.0,20.887,0.028,-0.028,1.0,0.0,2458733.079623,0.001017,-0.001017,1.0,0.0,0.442,0.083,-0.083,1.0,0.0,7680.0,4036.96,-4036.96,1.0,0.0,15.7244,0.820598,-0.820598,1.0,0.0,287.244,1.251,-1.251,1.0,0.0,4769.0,122.0,-122.0,1.0,0.0,4.59,0.09,-0.09,1.0,0.0,0.73,0.07,-0.07,1.0,0.0
2569,269269740.01,12.5769,0.013,-0.013,1.0,0.0,299.872379,-5.78,0.041,-0.041,1.0,0.0,-1.515,0.043,-0.043,1.0,0.0,2459770.360298,0.003841,-0.003841,1.0,0.0,3.297,0.245,-0.245,1.0,0.0,3640.0,848.736,-848.736,1.0,0.0,14.7339,5.0846,-5.0846,1.0,0.0,769.611,14.0855,-14.0855,1.0,0.0,6527.4,135.7,-135.7,1.0,0.0,4.18,0.09,-0.09,1.0,0.0,1.57,0.09,-0.09,1.0,0.0
2578,271042173.01,11.857,0.018,-0.018,1.0,0.0,294.487932,-17.71,1.072,-1.072,1.0,0.0,-20.804,1.072,-1.072,1.0,0.0,2458733.141437,0.002596,-0.002596,1.0,0.0,1.135,0.229,-0.229,1.0,0.0,1930.0,7.72333,-7.72333,1.0,0.0,16.2032,3.79009,-3.79009,1.0,0.0,447.387,4.92,-4.92,1.0,0.0,5877.0,697.0,-697.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,3.57,0.8,-0.8,1.0,0.0
2583,253030300.01,12.2361,0.008,-0.008,1.0,0.0,98.732441,-1.05,0.062,-0.062,1.0,0.0,-1.028,0.059,-0.059,1.0,0.0,2458865.943138,0.004472,-0.004472,1.0,0.0,1.646,0.556,-0.556,1.0,0.0,3790.0,27.864,-27.864,1.0,0.0,6.47417,0.65248,-0.65248,1.0,0.0,439.841,8.537,-8.537,1.0,0.0,6205.0,109.5,-109.5,1.0,0.0,4.51,0.08,-0.08,1.0,0.0,1.01,0.04,-0.04,1.0,0.0
2584,393251073.01,11.6387,0.006,-0.006,1.0,0.0,115.508868,-9.876,0.037,-0.037,1.0,0.0,-34.38,0.035,-0.035,1.0,0.0,2458849.115258,0.00152,-0.00152,1.0,0.0,5.8,0.529,-0.529,1.0,0.0,9980.0,8.10638,-8.10638,1.0,0.0,9.39924,0.614637,-0.614637,1.0,0.0,216.16,1.317,-1.317,1.0,0.0,5279.0,129.2,-129.2,1.0,0.0,4.52,0.09,-0.09,1.0,0.0,0.86,0.05,-0.05,1.0,0.0
2587,373614579.01,12.7085,0.007,-0.007,1.0,0.0,114.188526,18.799,0.035,-0.035,1.0,0.0,-29.059,0.024,-0.024,1.0,0.0,2459605.774678,0.000536,-0.000536,1.0,0.0,2.9678542,0.0468091,-0.0468091,1.0,0.0,29281.2259569,345.89005,-345.89005,1.0,0.0,14.6693181,0.8646077,-0.8646077,1.0,0.0,328.06,2.192,-2.192,1.0,0.0,5236.1,124.7,-124.7,1.0,0.0,4.55,0.09,-0.09,1.0,0.0,0.824569,0.0476683,-0.0476683,1.0,0.0
2597,138497780.01,12.2337,0.021,-0.021,1.0,0.0,96.250314,2.306,0.072,-0.072,1.0,0.0,-5.376,0.06,-0.06,1.0,0.0,2459549.76003,0.000707,-0.000707,1.0,0.0,2.3005775,0.0687858,-0.0687858,1.0,0.0,9843.1330115,250.93195,-250.93195,1.0,0.0,22.3487036,10.045133,-10.045133,1.0,0.0,595.137,15.5305,-15.5305,1.0,0.0,6305.0,178.2,-178.2,1.0,0.0,4.18,0.09,-0.09,1.0,0.0,1.4902101,0.0791005,-0.0791005,1.0,0.0
2599,207084429.01,7.1995,0.006,-0.006,1.0,0.0,22.757528,135.947,0.045,-0.045,1.0,0.0,-69.874,0.037,-0.037,1.0,0.0,2458356.07068,0.00362,-0.00362,1.0,0.0,2.478,0.141,-0.141,1.0,0.0,360.0,0.218278,-0.218278,1.0,0.0,3.30734,0.167954,-0.167954,1.0,0.0,75.5476,0.1708,-0.1708,1.0,0.0,5883.0,52.4,-52.4,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.77,0.08,-0.08,1.0,0.0
2610,45684223.01,12.7818,0.006,-0.006,1.0,0.0,131.14418,-8.075,0.03,-0.03,1.0,0.0,11.78,0.029,-0.029,1.0,0.0,2459323.340464,0.002158,-0.002158,1.0,0.0,3.135,0.262,-0.262,1.0,0.0,5280.0,4.03314,-4.03314,1.0,0.0,7.13313,0.411681,-0.411681,1.0,0.0,461.758,3.2305,-3.2305,1.0,0.0,5809.0,135.3,-135.3,1.0,0.0,4.48,0.08,-0.08,1.0,0.0,0.97,0.05,-0.05,1.0,0.0
2622,31697707.01,11.3612,0.006,-0.006,1.0,0.0,289.140291,12.969,0.072,-0.072,1.0,0.0,-40.915,0.065,-0.065,1.0,0.0,2459059.767349,0.001753,-0.001753,1.0,0.0,3.28,0.323,-0.323,1.0,0.0,5210.0,2.77136,-2.77136,1.0,0.0,10.6878,0.617883,-0.617883,1.0,0.0,369.444,5.37,-5.37,1.0,0.0,5642.0,132.0,-132.0,1.0,0.0,4.07,0.08,-0.08,1.0,0.0,1.54,0.08,-0.08,1.0,0.0
2638,172754786.01,12.8903,0.012,-0.012,1.0,0.0,299.809982,-3.035,0.027,-0.027,1.0,0.0,-7.855,0.028,-0.028,1.0,0.0,2459771.049138,0.005141,-0.005141,1.0,0.0,2.74,0.389,-0.389,1.0,0.0,18840.0,40.4997,-40.4997,1.0,0.0,20.1447,1.21618,-1.21618,1.0,0.0,1067.6,19.185,-19.185,1.0,0.0,7795.0,149.9,-149.9,1.0,0.0,4.39,0.08,-0.08,1.0,0.0,1.44,0.05,-0.05,1.0,0.0
2639,193708920.01,11.9635,0.006,-0.006,1.0,0.0,306.256232,14.763,0.048,-0.048,1.0,0.0,42.064,0.042,-0.042,1.0,0.0,2458732.453924,0.006423,-0.006423,1.0,0.0,3.007,0.139,-0.139,1.0,0.0,2190.0,798.326,-798.326,1.0,0.0,6.98364,2.55227,-2.55227,1.0,0.0,289.309,2.213,-2.213,1.0,0.0,5791.1,52.5,-52.5,1.0,0.0,4.69,0.09,-0.09,1.0,0.0,0.81,0.04,-0.04,1.0,0.0
2642,1965256662.01,11.9683,0.008,-0.008,1.0,0.0,308.561885,-7.377,0.038,-0.038,1.0,0.0,-13.809,0.041,-0.041,1.0,0.0,2458727.428216,0.001598,-0.001598,1.0,0.0,2.879,0.148,-0.148,1.0,0.0,10240.0,4.77829,-4.77829,1.0,0.0,12.9424,0.684476,-0.684476,1.0,0.0,440.708,5.2035,-5.2035,1.0,0.0,6017.0,147.1,-147.1,1.0,0.0,4.29,0.08,-0.08,1.0,0.0,1.25,0.06,-0.06,1.0,0.0
2643,169187982.01,13.33,0.011,-0.011,1.0,0.0,297.295912,-1.541,0.026,-0.026,1.0,0.0,-2.519,0.029,-0.029,1.0,0.0,2459446.399559,0.001338,-0.001338,1.0,0.0,2.187,0.182,-0.182,1.0,0.0,27120.0,1961.8,-1961.8,1.0,0.0,23.84,0.820598,-0.820598,1.0,0.0,845.721,10.8265,-10.8265,1.0,0.0,6479.0,122.0,-122.0,1.0,0.0,4.4,0.09,-0.09,1.0,0.0,1.2,0.07,-0.07,1.0,0.0
2647,220016044.01,10.3987,0.006,-0.006,1.0,0.0,32.321881,13.651,0.039,-0.039,1.0,0.0,-3.888,0.044,-0.044,1.0,0.0,2459088.390424,0.001178,-0.001178,1.0,0.0,1.122492,0.2695821,-0.2695821,1.0,0.0,587.9364245,44.67597,-44.67597,1.0,0.0,6.6149456,2.76346,-2.76346,1.0,0.0,480.322,7.123,-7.123,1.0,0.0,6300.3,140.1,-140.1,1.0,0.0,3.72,0.09,-0.09,1.0,0.0,2.5465,0.137786,-0.137786,1.0,0.0
2650,1976308113.01,13.0852,0.6,-0.6,1.0,0.0,314.895323,17.437,0.057,-0.057,1.0,0.0,8.666,0.036,-0.036,1.0,0.0,2458761.60297,0.001231,-0.001231,1.0,0.0,2.312,0.112,-0.112,1.0,0.0,18380.0,9.07367,-9.07367,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,425.989,4.317,-4.317,1.0,0.0,6056.45,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2655,239136269.01,13.286,0.008,-0.008,1.0,0.0,112.325562,-0.852,0.063,-0.063,1.0,0.0,-2.591,0.058,-0.058,1.0,0.0,2459501.092732,0.000555,-0.000555,1.0,0.0,0.9853402,0.1657479,-0.1657479,1.0,0.0,5155.2973108,235.09889,-235.09889,1.0,0.0,10.6616565,1.6141707,-1.6141707,1.0,0.0,1696.26,114.425,-114.425,1.0,0.0,9332.0,126.0,-126.0,1.0,0.0,4.5,0.09,-0.09,1.0,0.0,1.42848,0.07,-0.07,1.0,0.0
2665,229091748.01,12.7226,0.006,-0.006,1.0,0.0,3.797833,18.813,0.021,-0.021,1.0,0.0,0.176,0.027,-0.027,1.0,0.0,2458354.59152,0.00135,-0.00135,1.0,0.0,0.548,0.067,-0.067,1.0,0.0,3428.7,9.59936,-9.59936,1.0,0.0,6.64264,0.384265,-0.384265,1.0,0.0,506.62,5.226,-5.226,1.0,0.0,5777.0,66.7,-66.7,1.0,0.0,4.35,0.09,-0.09,1.0,0.0,1.03,0.02,-0.02,1.0,0.0
2671,39077574.01,13.2971,0.007,-0.007,1.0,0.0,151.255619,-10.015,0.03,-0.03,1.0,0.0,-7.317,0.034,-0.034,1.0,0.0,2459629.957296,0.00454,-0.00454,1.0,0.0,1.719,0.404,-0.404,1.0,0.0,8300.0,37.5463,-37.5463,1.0,0.0,10.5731,0.820598,-0.820598,1.0,0.0,715.593,12.76,-12.76,1.0,0.0,5886.6,137.9,-137.9,1.0,0.0,4.38,0.09,-0.09,1.0,0.0,1.11,0.07,-0.07,1.0,0.0
2683,390157607.01,13.4748,0.006,-0.006,1.0,0.0,183.561597,-17.389,0.03,-0.03,1.0,0.0,1.051,0.026,-0.026,1.0,0.0,2458623.662171,0.003162,-0.003162,1.0,0.0,1.189,0.17,-0.17,1.0,0.0,5590.0,14.8265,-14.8265,1.0,0.0,7.76491,0.820598,-0.820598,1.0,0.0,786.783,14.495,-14.495,1.0,0.0,6721.0,122.0,-122.0,1.0,0.0,4.55,0.09,-0.09,1.0,0.0,1.05,0.07,-0.07,1.0,0.0
2687,262530873.01,12.5145,0.006,-0.006,1.0,0.0,20.494025,-4.318,0.027,-0.027,1.0,0.0,-1.929,0.029,-0.029,1.0,0.0,2458356.28606,0.00539,-0.00539,1.0,0.0,3.989,0.304,-0.304,1.0,0.0,23700.0,28.7603,-28.7603,1.0,0.0,28.4732,1.79744,-1.79744,1.0,0.0,964.641,21.025,-21.025,1.0,0.0,6292.0,132.5,-132.5,1.0,0.0,3.98,0.09,-0.09,1.0,0.0,1.88,0.09,-0.09,1.0,0.0
2694,369861731.01,12.3483,0.006,-0.006,1.0,0.0,161.042028,-22.42,0.036,-0.036,1.0,0.0,15.394,0.033,-0.033,1.0,0.0,2459387.095741,0.001433,-0.001433,1.0,0.0,2.757,0.352,-0.352,1.0,0.0,5030.0,1.82467,-1.82467,1.0,0.0,8.5758,0.491188,-0.491188,1.0,0.0,403.582,3.1755,-3.1755,1.0,0.0,5617.0,135.6,-135.6,1.0,0.0,4.31,0.08,-0.08,1.0,0.0,1.15,0.06,-0.06,1.0,0.0
2698,262531275.01,13.0261,0.006,-0.006,1.0,0.0,20.419256,-6.279,0.022,-0.022,1.0,0.0,-14.514,0.023,-0.023,1.0,0.0,2459141.054998,0.00702,-0.00702,1.0,0.0,1.154,0.295,-0.295,1.0,0.0,4450.0,17.9205,-17.9205,1.0,0.0,8.59746,0.820598,-0.820598,1.0,0.0,939.136,17.157,-17.157,1.0,0.0,5608.0,122.0,-122.0,1.0,0.0,3.94,0.09,-0.09,1.0,0.0,1.76,0.07,-0.07,1.0,0.0
2700,337274055.01,13.1052,0.006,-0.006,1.0,0.0,269.063581,6.839,0.037,-0.037,1.0,0.0,6.96,0.038,-0.038,1.0,0.0,2459383.590441,0.003271,-0.003271,1.0,0.0,2.561,0.278,-0.278,1.0,0.0,6120.0,3124.71,-3124.71,1.0,0.0,15.3767,0.820598,-0.820598,1.0,0.0,521.922,5.974,-5.974,1.0,0.0,5552.0,122.0,-122.0,1.0,0.0,4.42,0.09,-0.09,1.0,0.0,1.01,0.07,-0.07,1.0,0.0
2702,327210623.01,12.6827,0.006,-0.006,1.0,0.0,270.656968,-4.301,0.142,-0.142,1.0,0.0,-6.36,0.122,-0.122,1.0,0.0,2459384.957213,0.004964,-0.004964,1.0,0.0,2.872,0.357,-0.357,1.0,0.0,11080.0,3293.32,-3293.32,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,8341.8,3405.22,-3405.22,1.0,0.0,3689.6,317.0,-317.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2708,310267134.01,13.5252,0.006,-0.006,1.0,0.0,251.382358,-14.691,0.027,-0.027,1.0,0.0,-30.878,0.037,-0.037,1.0,0.0,2458681.71335,0.002723,-0.002723,1.0,0.0,0.78,0.232,-0.232,1.0,0.0,3390.0,33.5861,-33.5861,1.0,0.0,6.46581,0.820598,-0.820598,1.0,0.0,557.804,5.954,-5.954,1.0,0.0,5259.0,122.0,-122.0,1.0,0.0,4.41,0.09,-0.09,1.0,0.0,0.98,0.07,-0.07,1.0,0.0
2713,358186451.01,10.9683,0.006,-0.006,1.0,0.0,317.124796,-1.389,0.048,-0.048,1.0,0.0,-17.23,0.048,-0.048,1.0,0.0,2459851.521255,0.005714,-0.005714,1.0,0.0,1.692,0.452,-0.452,1.0,0.0,530.0,79.9536,-79.9536,1.0,0.0,4.16809,0.392416,-0.392416,1.0,0.0,460.849,6.102,-6.102,1.0,0.0,7176.0,503.1,-503.1,1.0,0.0,4.16,0.1,-0.1,1.0,0.0,1.73,0.07,-0.07,1.0,0.0
2714,316606244.01,10.9511,0.037,-0.037,1.0,0.0,322.029218,-2.689,0.122,-0.122,1.0,0.0,-4.252,0.117,-0.117,1.0,0.0,2458762.172026,0.013776,-0.013776,1.0,0.0,3.9,0.807,-0.807,1.0,0.0,590.0,2.63784,-2.63784,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,4982.73,1564.38,-1564.38,1.0,0.0,3245.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2716,305478010.01,13.2966,0.007,-0.007,1.0,0.0,330.271302,132.913,0.026,-0.026,1.0,0.0,85.071,0.038,-0.038,1.0,0.0,2458762.231266,0.001656,-0.001656,1.0,0.0,4.331,0.173,-0.173,1.0,0.0,26300.0,6.56512,-6.56512,1.0,0.0,9.21314,0.317389,-0.317389,1.0,0.0,153.214,0.5745,-0.5745,1.0,0.0,3858.0,157.0,-157.0,1.0,0.0,4.69,0.01,-0.01,1.0,0.0,0.56,0.02,-0.02,1.0,0.0
2717,295413003.01,12.9875,0.006,-0.006,1.0,0.0,303.369006,-7.091,2.171,-2.171,1.0,0.0,-8.315,2.171,-2.171,1.0,0.0,2458757.57084,0.004644,-0.004644,1.0,0.0,4.664,0.631,-0.631,1.0,0.0,6290.0,574.637,-574.637,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,375.012,4.92,-4.92,1.0,0.0,4903.0,88.6,-88.6,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2732,156816238.01,12.7553,0.007,-0.007,1.0,0.0,140.462178,14.231,0.038,-0.038,1.0,0.0,-3.961,0.035,-0.035,1.0,0.0,2459632.687208,0.000726,-0.000726,1.0,0.0,1.942,0.122,-0.122,1.0,0.0,14110.0,6.34512,-6.34512,1.0,0.0,16.91,0.920368,-0.920368,1.0,0.0,749.892,15.0685,-15.0685,1.0,0.0,6046.0,121.0,-121.0,1.0,0.0,4.19,0.08,-0.08,1.0,0.0,1.41,0.07,-0.07,1.0,0.0
2737,300810086.01,9.0567,0.006,-0.006,1.0,0.0,116.813442,-56.531,0.16,-0.16,1.0,0.0,72.945,0.166,-0.166,1.0,0.0,2460192.472902,0.000398,-0.000398,1.0,0.0,0.835,0.098,-0.098,1.0,0.0,550.0,426.543,-426.543,1.0,0.0,15.4569,0.820598,-0.820598,1.0,0.0,262.782,6.5695,-6.5695,1.0,0.0,5159.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,3.77,0.07,-0.07,1.0,0.0
2750,357538688.01,11.5088,0.006,-0.006,1.0,0.0,137.549077,-4.986,0.047,-0.047,1.0,0.0,6.223,0.048,-0.048,1.0,0.0,2459315.913002,0.002714,-0.002714,1.0,0.0,3.554,0.46,-0.46,1.0,0.0,2140.0,2.69413,-2.69413,1.0,0.0,11.9718,0.71923,-0.71923,1.0,0.0,737.306,13.071,-13.071,1.0,0.0,6364.0,135.5,-135.5,1.0,0.0,3.75,0.09,-0.09,1.0,0.0,2.48,0.12,-0.12,1.0,0.0
2755,303867090.01,12.4092,0.006,-0.006,1.0,0.0,140.219914,14.567,3.09,-3.09,1.0,0.0,-0.971,3.09,-3.09,1.0,0.0,2459359.446834,0.000627,-0.000627,1.0,0.0,0.733,0.124,-0.124,1.0,0.0,3640.0,4.73463,-4.73463,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,459.056,4.92,-4.92,1.0,0.0,5211.7,201.7,-201.7,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2766,464067218.01,11.2012,0.01,-0.01,1.0,0.0,155.307542,-1.949,0.054,-0.054,1.0,0.0,-2.482,0.053,-0.053,1.0,0.0,2460015.013078,0.003326,-0.003326,1.0,0.0,2.809,0.901,-0.901,1.0,0.0,2530.0,23.0335,-23.0335,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,375.012,4.92,-4.92,1.0,0.0,3301.0,51.7,-51.7,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2768,463681005.01,13.5552,0.006,-0.006,1.0,0.0,154.513775,-7.63,0.038,-0.038,1.0,0.0,3.457,0.034,-0.034,1.0,0.0,2460014.80407,0.002359,-0.002359,1.0,0.0,1.6114979,0.5729396,-0.5729396,1.0,0.0,3122.1584293,307.78687,-307.78687,1.0,0.0,9.5365498,4.5918403,-4.5918403,1.0,0.0,1298.66,36.655,-36.655,1.0,0.0,6091.0,122.0,-122.0,1.0,0.0,4.05,0.09,-0.09,1.0,0.0,1.66057,0.07,-0.07,1.0,0.0
2770,305512837.01,12.7316,0.006,-0.006,1.0,0.0,262.640686,-11.469,0.021,-0.021,1.0,0.0,-27.176,0.024,-0.024,1.0,0.0,2459386.357734,0.001192,-0.001192,1.0,0.0,3.272,0.186,-0.186,1.0,0.0,14800.0,226.274,-226.274,1.0,0.0,11.507,1.4904,-1.4904,1.0,0.0,234.721,1.1845,-1.1845,1.0,0.0,4653.0,124.1,-124.1,1.0,0.0,4.56,0.09,-0.09,1.0,0.0,0.75,0.05,-0.05,1.0,0.0
2780,194179013.01,12.7825,0.007,-0.007,1.0,0.0,271.039719,-4.526,0.182,-0.182,1.0,0.0,-5.123,0.151,-0.151,1.0,0.0,2459384.151235,0.008855,-0.008855,1.0,0.0,5.974,0.655,-0.655,1.0,0.0,20330.0,3908.66,-3908.66,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,6634.95,3149.75,-3149.75,1.0,0.0,3540.7,294.1,-294.1,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
2794,13023738.01,12.2524,0.007,-0.007,1.0,0.0,347.08487,15.536,0.084,-0.084,1.0,0.0,-29.348,0.079,-0.079,1.0,0.0,2459104.87232,0.00351,-0.00351,1.0,0.0,3.396,0.371,-0.371,1.0,0.0,5180.0,1684.47,-1684.47,1.0,0.0,24.3071,7.87344,-7.87344,1.0,0.0,646.707,25.1075,-25.1075,1.0,0.0,5657.0,118.0,-118.0,1.0,0.0,3.97,0.08,-0.08,1.0,0.0,1.71,0.1,-0.1,1.0,0.0
